constructorId,grid,position,laps,nationality,round,circuitId,country_circuit,height,nationality_constructors,points_season,position_season,wins_season,age,weather_condition,humidity,temperature,AvgGrid,AvgFn,wins_acc
3,11,0,71,Finnish,20,18,Brazil,785.0,British,85.0,8,0,27,rain,91.33,17.93,8.72,8.51,0.0
4,18,0,71,Danish,20,18,Brazil,785.0,French,7.0,16,0,24,rain,91.33,17.93,13.38,11.88,0.0
5,14,0,71,Russian,20,18,Brazil,785.0,Italian,25.0,14,0,22,rain,91.33,17.93,11.18,10.3,0.0
5,15,50,71,Spanish,20,18,Brazil,785.0,Italian,38.0,12,0,22,rain,91.33,17.93,11.76,10.29,0.0
6,5,60,71,German,20,18,Brazil,785.0,Italian,187.0,4,0,29,rain,91.33,17.93,5.18,3.98,325.0
9,6,30,71,Australian,20,18,Brazil,785.0,Austrian,242.0,3,1,27,rain,91.33,17.93,10.0,8.92,34.0
9,4,80,71,Dutch,20,18,Brazil,785.0,Austrian,177.0,6,1,19,rain,91.33,17.93,8.08,7.22,15.0
10,8,40,71,German,20,18,Brazil,785.0,Indian,60.0,9,0,29,rain,91.33,17.93,10.25,9.52,0.0
10,9,70,71,Mexican,20,18,Brazil,785.0,Indian,85.0,7,0,26,rain,91.33,17.93,11.35,9.37,0.0
131,1,100,71,British,20,18,Brazil,785.0,German,330.0,2,8,31,rain,91.33,17.93,4.09,3.75,447.0
131,2,90,71,German,20,18,Brazil,785.0,German,349.0,1,9,31,rain,91.33,17.93,6.94,6.39,242.0
15,21,20,71,Brazilian,20,18,Brazil,785.0,Swiss,0.0,22,0,24,rain,91.33,17.93,15.87,13.13,0.0
209,19,0,71,German,20,18,Brazil,785.0,British,1.0,18,0,22,rain,91.33,17.93,18.16,16.21,0.0
209,22,0,71,French,20,18,Brazil,785.0,British,0.0,24,0,20,rain,91.33,17.93,21.0,17.71,0.0
3,13,0,46,Brazilian,20,18,Brazil,785.0,British,51.0,11,0,35,rain,91.33,17.93,8.25,7.14,85.0
6,3,0,19,Finnish,20,18,Brazil,785.0,Italian,178.0,5,0,37,rain,91.33,17.93,6.71,5.06,161.0
15,20,0,11,Swedish,20,18,Brazil,785.0,Swiss,0.0,21,0,26,rain,91.33,17.93,17.39,14.43,0.0
210,7,0,0,French,20,18,Brazil,785.0,American,29.0,13,0,30,rain,91.33,17.93,11.45,10.01,0.0
4,16,0,20,British,20,18,Brazil,785.0,French,1.0,17,0,25,rain,91.33,17.93,17.58,14.23,0.0
210,12,0,60,Mexican,20,18,Brazil,785.0,American,0.0,20,0,25,rain,91.33,17.93,15.18,14.02,0.0
1,6,30,71,Spanish,19,18,Brazil,785.0,British,11.0,16,0,36,dry,41.33,25.93,8.13,5.59,314.0
3,9,40,71,Brazilian,19,18,Brazil,785.0,British,36.0,11,0,36,dry,41.33,25.93,8.39,7.3,85.0
6,3,80,71,Finnish,19,18,Brazil,785.0,Italian,178.0,5,0,38,dry,41.33,25.93,6.49,5.02,161.0
6,2,100,71,German,19,18,Brazil,785.0,Italian,277.0,2,4,30,dry,41.33,25.93,4.97,3.83,380.0
9,14,50,71,Australian,19,18,Brazil,785.0,Austrian,192.0,4,1,28,dry,41.33,25.93,9.52,8.18,46.0
9,4,60,71,Dutch,19,18,Brazil,785.0,Austrian,148.0,6,2,20,dry,41.33,25.93,7.4,6.33,21.0
10,5,20,71,Mexican,19,18,Brazil,785.0,Indian,92.0,7,0,27,dry,41.33,25.93,10.98,9.14,0.0
131,20,70,71,British,19,18,Brazil,785.0,German,333.0,1,9,32,dry,41.33,25.93,4.03,3.63,531.0
131,1,90,71,Finnish,19,18,Brazil,785.0,German,262.0,3,2,28,dry,41.33,25.93,7.71,7.4,25.0
3,16,0,69,Canadian,19,18,Brazil,785.0,British,40.0,10,0,19,dry,41.33,25.93,13.78,10.73,0.0
210,11,0,69,French,19,18,Brazil,785.0,American,28.0,13,0,31,dry,41.33,25.93,11.72,10.2,0.0
4,7,10,70,German,19,18,Brazil,785.0,French,34.0,12,0,30,dry,41.33,25.93,10.16,9.6,0.0
4,8,0,70,Spanish,19,18,Brazil,785.0,French,54.0,9,0,23,dry,41.33,25.93,11.88,9.68,0.0
5,19,0,70,French,19,18,Brazil,785.0,Italian,0.0,22,0,21,dry,41.33,25.93,17.67,12.67,0.0
15,17,0,70,Swedish,19,18,Brazil,785.0,Swiss,0.0,20,0,27,dry,41.33,25.93,17.28,14.48,0.0
15,15,0,70,German,19,18,Brazil,785.0,Swiss,5.0,18,0,23,dry,41.33,25.93,17.39,15.14,0.0
5,18,0,40,New Zealander,19,18,Brazil,785.0,Italian,0.0,23,0,28,dry,41.33,25.93,17.5,,0.0
1,12,0,0,Belgian,19,18,Brazil,785.0,British,13.0,15,0,25,dry,41.33,25.93,14.68,11.69,0.0
10,10,0,0,French,19,18,Brazil,785.0,Indian,83.0,8,0,21,dry,41.33,25.93,12.89,10.77,0.0
210,13,0,0,Danish,19,18,Brazil,785.0,American,19.0,14,0,25,dry,41.33,25.93,13.73,11.73,0.0
1,20,80,71,Spanish,20,18,Brazil,785.0,British,80.0,7,0,25,dry,69.0,19.77,11.19,9.2,0.0
1,10,30,71,British,20,18,Brazil,785.0,British,41.0,11,0,20,dry,69.0,19.77,9.58,9.33,0.0
3,18,0,71,British,20,18,Brazil,785.0,British,0.0,20,0,21,dry,69.0,19.77,16.58,15.41,0.0
4,13,0,71,German,20,18,Brazil,785.0,French,37.0,12,0,32,dry,69.0,19.77,10.31,9.49,0.0
4,11,50,71,Australian,20,18,Brazil,785.0,French,46.0,9,0,30,dry,69.0,19.77,9.47,7.9,80.0
5,16,10,71,Russian,20,18,Brazil,785.0,Italian,34.0,13,0,25,dry,69.0,19.77,11.86,10.68,0.0
5,6,90,71,French,20,18,Brazil,785.0,Italian,77.0,8,0,23,dry,69.0,19.77,11.8,10.08,0.0
9,1,100,71,Dutch,20,18,Brazil,785.0,Austrian,235.0,4,2,22,dry,69.0,19.77,6.8,5.11,57.0
9,5,0,71,Thai,20,18,Brazil,785.0,Austrian,84.0,6,0,23,dry,69.0,19.77,9.26,8.72,0.0
131,3,40,71,British,20,18,Brazil,785.0,German,381.0,1,10,34,dry,69.0,19.77,3.78,3.36,741.0
210,7,0,71,French,20,18,Brazil,785.0,American,8.0,17,0,33,dry,69.0,19.77,11.5,10.64,0.0
210,9,0,71,Danish,20,18,Brazil,785.0,American,20.0,16,0,27,dry,69.0,19.77,12.44,11.71,0.0
51,8,70,71,Finnish,20,18,Brazil,785.0,Swiss,31.0,14,0,40,dry,69.0,19.77,6.54,5.31,164.0
51,12,60,71,Italian,20,18,Brazil,785.0,Swiss,4.0,18,0,25,dry,69.0,19.77,13.9,13.44,0.0
211,15,20,71,Mexican,20,18,Brazil,785.0,British,44.0,10,0,29,dry,69.0,19.77,11.14,9.31,0.0
6,2,0,65,German,20,18,Brazil,785.0,Italian,230.0,5,1,32,dry,69.0,19.77,4.71,3.87,462.0
6,14,0,65,Monegasque,20,18,Brazil,785.0,Italian,249.0,3,2,22,dry,69.0,19.77,8.25,6.75,13.0
3,19,0,70,Polish,20,18,Brazil,785.0,British,1.0,19,0,34,dry,69.0,19.77,9.34,8.99,11.0
211,17,0,65,Canadian,20,18,Brazil,785.0,British,21.0,15,0,21,dry,69.0,19.77,15.27,12.43,0.0
131,4,0,51,Finnish,20,18,Brazil,785.0,German,314.0,2,4,30,dry,69.0,19.77,6.42,6.13,66.0
1,2,60,71,Finnish,18,18,Brazil,785.0,British,61.0,5,0,27,dry,59.0,20.73,5.33,4.83,72.0
1,12,30,71,Spanish,18,18,Brazil,785.0,British,18.0,11,0,35,dry,59.0,20.73,9.0,6.2,0.0
2,9,20,71,Polish,18,18,Brazil,785.0,German,6.0,16,0,21,dry,59.0,20.73,7.96,7.18,11.0
4,4,90,71,Spanish,18,18,Brazil,785.0,French,126.0,1,7,25,dry,59.0,20.73,5.8,4.51,118.0
4,6,50,71,Italian,18,18,Brazil,785.0,French,69.0,4,1,33,dry,59.0,20.73,12.79,9.62,16.0
6,1,100,71,Brazilian,18,18,Brazil,785.0,Italian,70.0,3,1,25,dry,59.0,20.73,5.05,4.6,85.0
6,10,70,71,German,18,18,Brazil,785.0,Italian,116.0,2,7,37,dry,59.0,20.73,5.71,2.6,53.0
11,14,80,71,British,18,18,Brazil,785.0,Japanese,50.0,6,1,26,dry,59.0,20.73,10.54,7.63,82.0
11,5,40,71,Brazilian,18,18,Brazil,785.0,Japanese,28.0,7,0,34,dry,59.0,20.73,10.48,8.86,10.0
3,13,0,0,German,18,18,Brazil,785.0,British,4.0,17,0,21,dry,59.0,20.73,10.87,9.22,0.0
3,11,0,1,Australian,18,18,Brazil,785.0,British,7.0,14,0,30,dry,59.0,20.73,9.06,7.7,9.0
8,20,0,69,Japanese,18,18,Brazil,785.0,Japanese,0.0,27,0,24,dry,59.0,20.73,21.57,16.5,0.0
14,21,0,69,Portuguese,18,18,Brazil,785.0,Dutch,0.0,21,0,30,dry,59.0,20.73,18.12,14.2,0.0
5,15,0,70,Italian,18,18,Brazil,785.0,Italian,1.0,19,0,26,dry,59.0,20.73,15.74,12.81,0.0
5,16,0,70,American,18,18,Brazil,785.0,Italian,0.0,20,0,23,dry,59.0,20.73,16.69,12.19,0.0
8,19,10,70,Japanese,18,18,Brazil,785.0,Japanese,0.0,23,0,29,dry,59.0,20.73,18.68,14.15,0.0
9,22,0,70,Dutch,18,18,Brazil,785.0,Austrian,0.0,24,0,25,dry,59.0,20.73,20.0,12.5,0.0
14,17,0,70,Dutch,18,18,Brazil,785.0,Dutch,0.0,22,0,27,dry,59.0,20.73,19.0,14.23,0.0
9,18,0,14,British,18,18,Brazil,785.0,Austrian,14.0,13,0,35,dry,59.0,20.73,13.54,10.12,0.0
7,3,0,10,Italian,18,18,Brazil,785.0,Japanese,15.0,12,0,32,dry,59.0,20.73,9.03,9.15,0.0
7,7,0,9,German,18,18,Brazil,785.0,Japanese,20.0,10,0,31,dry,59.0,20.73,11.18,9.76,0.0
2,8,0,63,German,18,18,Brazil,785.0,German,23.0,9,0,29,dry,59.0,20.73,9.16,7.49,0.0
1,3,90,71,Finnish,18,18,Brazil,785.0,British,37.0,7,1,25,dry,61.33,24.93,5.62,4.51,129.0
3,7,60,71,German,18,18,Brazil,785.0,British,20.0,11,0,29,dry,61.33,24.93,9.48,8.0,0.0
3,2,100,71,Colombian,18,18,Brazil,785.0,British,48.0,5,0,29,dry,61.33,24.93,6.73,4.86,14.0
4,8,70,71,Spanish,18,18,Brazil,785.0,French,54.0,4,0,23,dry,61.33,24.93,5.77,4.13,194.0
6,1,80,71,Brazilian,18,18,Brazil,785.0,Italian,108.0,2,2,32,dry,61.33,24.93,9.48,7.55,15.0
6,18,40,71,German,18,18,Brazil,785.0,Italian,146.0,1,13,35,dry,61.33,24.93,6.0,3.02,195.0
15,4,30,71,Brazilian,18,18,Brazil,785.0,Swiss,11.0,12,0,23,dry,61.33,24.93,7.94,6.33,85.0
15,10,20,71,Italian,18,18,Brazil,785.0,Swiss,22.0,10,0,31,dry,61.33,24.93,11.44,8.62,34.0
16,6,50,71,Japanese,18,18,Brazil,785.0,British,31.0,8,0,27,dry,61.33,24.93,14.25,11.91,0.0
19,11,0,23,Australian,18,18,Brazil,785.0,British,7.0,13,0,28,dry,61.33,24.93,8.99,7.78,9.0
17,17,0,69,German,18,18,Brazil,785.0,Irish,2.0,19,0,22,dry,61.33,24.93,12.09,8.8,0.0
19,15,0,69,Austrian,18,18,Brazil,785.0,British,3.0,16,0,21,dry,61.33,24.93,12.64,10.72,0.0
1,12,0,70,British,18,18,Brazil,785.0,British,24.0,9,0,33,dry,61.33,24.93,12.07,9.15,0.0
4,13,10,70,Canadian,18,18,Brazil,785.0,French,0.0,21,0,33,dry,61.33,24.93,12.61,10.46,0.0
7,9,0,70,Italian,18,18,Brazil,785.0,Japanese,46.0,6,1,30,dry,61.33,24.93,8.11,8.35,11.0
7,14,0,70,Brazilian,18,18,Brazil,785.0,Japanese,0.0,22,0,28,dry,61.33,24.93,12.67,12.0,0.0
16,5,0,3,British,18,18,Brazil,785.0,British,85.0,3,0,24,dry,61.33,24.93,8.91,6.61,82.0
17,16,0,15,German,18,18,Brazil,785.0,Irish,3.0,18,0,27,dry,61.33,24.93,10.3,8.01,0.0
18,20,0,67,Italian,18,18,Brazil,785.0,Italian,0.0,25,0,23,dry,61.33,24.93,18.38,16.12,0.0
18,19,0,67,Hungarian,18,18,Brazil,785.0,Italian,1.0,20,0,23,dry,61.33,24.93,19.0,13.5,0.0
1,4,90,54,Finnish,3,18,Brazil,785.0,British,16.0,1,1,23,rain,86.33,20.9,5.71,4.42,130.0
1,2,70,54,British,3,18,Brazil,785.0,British,10.0,2,1,32,rain,86.33,20.9,11.85,8.94,2.0
3,6,40,54,German,3,18,Brazil,785.0,British,6.0,8,0,27,rain,86.33,20.9,9.54,7.9,0.0
4,10,80,54,Spanish,3,18,Brazil,785.0,French,8.0,5,0,21,rain,86.33,20.9,5.8,4.14,194.0
4,5,30,54,Italian,3,18,Brazil,785.0,French,8.0,7,0,28,rain,86.33,20.9,8.06,8.27,11.0
15,14,60,54,German,3,18,Brazil,785.0,Swiss,3.0,9,0,35,rain,86.33,20.9,13.5,7.0,0.0
16,13,50,54,Canadian,3,18,Brazil,785.0,British,0.0,12,0,32,rain,86.33,20.9,12.41,10.23,0.0
7,18,10,53,Brazilian,3,18,Brazil,785.0,Japanese,0.0,15,0,29,rain,86.33,20.9,12.38,10.71,0.0
15,12,0,8,German,3,18,Brazil,785.0,Swiss,1.0,11,0,25,rain,86.33,20.9,10.28,8.01,0.0
17,16,0,18,Irish,3,18,Brazil,785.0,Irish,0.0,13,0,27,rain,86.33,20.9,16.0,,0.0
18,19,0,31,Dutch,3,18,Brazil,785.0,Italian,0.0,14,0,31,rain,86.33,20.9,18.5,13.0,0.0
3,9,0,25,Colombian,3,18,Brazil,785.0,British,8.0,3,0,27,rain,86.33,20.9,6.72,5.0,14.0
6,7,0,27,German,3,18,Brazil,785.0,Italian,8.0,6,0,34,rain,86.33,20.9,5.88,3.11,195.0
16,11,0,33,British,3,18,Brazil,785.0,British,2.0,10,0,23,rain,86.33,20.9,8.93,6.66,82.0
6,1,0,47,Brazilian,3,18,Brazil,785.0,Italian,8.0,4,0,30,rain,86.33,20.9,9.33,7.55,15.0
1,5,100,71,British,3,18,Brazil,785.0,British,10.0,3,0,30,dry,74.0,24.27,10.68,7.78,25.0
6,1,90,71,German,3,18,Brazil,785.0,Italian,20.0,1,2,32,dry,74.0,24.27,4.73,2.72,338.0
6,6,0,2,Brazilian,3,18,Brazil,785.0,Italian,10.0,2,0,28,dry,74.0,24.27,8.0,6.63,35.0
21,17,0,37,Dutch,3,18,Brazil,785.0,British,0.0,9,0,29,dry,74.0,24.27,18.24,12.3,0.0
15,9,80,70,German,3,18,Brazil,785.0,Swiss,3.0,5,0,23,dry,74.0,24.27,10.55,8.15,0.0
16,11,70,70,French,3,18,Brazil,785.0,British,0.0,10,0,34,dry,74.0,24.27,10.57,9.77,0.0
17,7,60,70,Italian,3,18,Brazil,785.0,Irish,0.0,12,0,26,dry,74.0,24.27,8.07,7.97,11.0
22,18,50,70,Italian,3,18,Brazil,785.0,Italian,0.0,18,0,28,dry,74.0,24.27,11.76,8.62,47.0
20,15,30,70,French,3,18,Brazil,785.0,French,0.0,13,0,36,dry,74.0,24.27,14.0,8.5,0.0
19,14,0,30,Brazilian,3,18,Brazil,785.0,British,0.0,11,0,26,dry,74.0,24.27,14.5,10.0,0.0
18,19,0,25,Spanish,3,18,Brazil,785.0,Italian,0.0,16,0,19,dry,74.0,24.27,6.26,4.23,197.0
17,8,0,63,German,3,18,Brazil,785.0,Irish,5.0,4,0,33,dry,74.0,24.27,12.8,9.18,0.0
3,2,0,54,German,3,18,Brazil,785.0,British,2.0,6,0,25,dry,74.0,24.27,7.81,7.11,26.0
15,10,0,55,Finnish,3,18,Brazil,785.0,Swiss,1.0,8,0,21,dry,74.0,24.27,5.87,4.29,143.0
19,13,0,52,British,3,18,Brazil,785.0,British,0.0,15,0,35,dry,74.0,24.27,14.74,7.86,0.0
20,21,0,54,Argentine,3,18,Brazil,785.0,French,0.0,17,0,25,dry,74.0,24.27,21.0,,0.0
18,22,20,68,Brazilian,3,18,Brazil,785.0,Italian,0.0,19,0,25,dry,74.0,24.27,22.0,9.0,0.0
1,3,0,0,Finnish,3,18,Brazil,785.0,British,1.0,7,0,32,dry,74.0,24.27,3.0,,0.0
22,20,10,64,British,3,18,Brazil,785.0,Italian,0.0,14,0,21,dry,74.0,24.27,9.57,6.85,82.0
1,5,90,71,Finnish,17,18,Brazil,785.0,British,86.0,2,6,25,rain,84.33,20.83,5.3,4.56,112.0
1,2,100,71,Colombian,17,18,Brazil,785.0,British,50.0,4,2,30,rain,84.33,20.83,7.17,4.4,8.0
4,1,80,71,Spanish,17,18,Brazil,785.0,French,111.0,1,6,24,rain,84.33,20.83,5.33,4.11,182.0
4,3,60,71,Italian,17,18,Brazil,785.0,French,41.0,6,1,32,rain,84.33,20.83,11.46,8.91,32.0
6,9,50,71,Brazilian,17,18,Brazil,785.0,Italian,35.0,8,0,33,rain,84.33,20.83,10.53,8.48,10.0
6,7,70,71,German,17,18,Brazil,785.0,Italian,55.0,3,1,36,rain,84.33,20.83,6.85,3.44,61.0
7,17,0,69,Italian,17,18,Brazil,785.0,Japanese,43.0,5,0,31,rain,84.33,20.83,8.22,8.66,0.0
18,16,0,69,Dutch,17,18,Brazil,785.0,Italian,4.0,19,0,26,rain,84.33,20.83,18.3,13.92,0.0
7,10,30,70,German,17,18,Brazil,785.0,Japanese,37.0,7,0,30,rain,84.33,20.83,10.5,8.56,0.0
9,6,20,70,Austrian,17,18,Brazil,785.0,Austrian,5.0,18,0,22,rain,84.33,20.83,12.22,10.38,0.0
15,8,0,70,Brazilian,17,18,Brazil,785.0,Swiss,8.0,14,0,24,rain,84.33,20.83,6.62,5.7,85.0
15,20,0,70,Canadian,17,18,Brazil,785.0,Swiss,9.0,13,0,34,rain,84.33,20.83,12.78,10.45,0.0
16,19,10,70,Japanese,17,18,Brazil,785.0,British,1.0,23,0,28,rain,84.33,20.83,16.51,13.59,0.0
16,4,40,70,British,17,18,Brazil,785.0,British,30.0,9,0,25,rain,84.33,20.83,9.79,7.33,82.0
18,18,0,34,Dutch,17,18,Brazil,785.0,Italian,0.0,25,0,24,rain,84.33,20.83,18.43,13.8,0.0
3,13,0,0,Brazilian,17,18,Brazil,785.0,British,2.0,22,0,25,rain,84.33,20.83,14.0,15.0,0.0
9,14,0,0,British,17,18,Brazil,785.0,Austrian,21.0,12,0,34,rain,84.33,20.83,13.02,9.65,0.0
17,15,0,68,Indian,17,18,Brazil,785.0,Irish,5.0,17,0,28,rain,84.33,20.83,17.38,13.25,0.0
17,11,0,55,Portuguese,17,18,Brazil,785.0,Irish,7.0,15,0,29,rain,84.33,20.83,17.53,13.31,0.0
3,12,0,45,Australian,17,18,Brazil,785.0,British,29.0,10,0,29,rain,84.33,20.83,8.83,7.61,9.0
1,2,90,72,British,2,18,Brazil,785.0,British,6.0,2,0,27,dry,76.67,25.2,8.65,6.46,93.0
1,1,100,72,Finnish,2,18,Brazil,785.0,British,10.0,1,1,29,dry,76.67,25.2,3.15,2.68,76.0
22,5,70,72,Austrian,2,18,Brazil,785.0,Italian,0.0,7,0,24,dry,76.67,25.2,13.3,9.24,0.0
17,11,0,70,British,2,18,Brazil,785.0,Irish,0.0,8,0,37,dry,76.67,25.2,10.2,7.14,0.0
3,10,40,71,Canadian,2,18,Brazil,785.0,British,2.0,5,0,26,dry,76.67,25.2,11.27,8.66,0.0
3,3,60,71,German,2,18,Brazil,785.0,British,4.0,3,0,30,dry,76.67,25.2,9.58,7.13,12.0
6,6,30,71,British,2,18,Brazil,785.0,Italian,3.0,4,0,32,dry,76.67,25.2,10.82,6.25,29.0
20,9,0,63,French,2,18,Brazil,785.0,French,0.0,9,0,31,dry,76.67,25.2,11.17,9.6,0.0
15,14,0,67,British,2,18,Brazil,785.0,Swiss,1.0,6,0,33,dry,76.67,25.2,12.0,8.89,2.0
1,4,70,72,Finnish,2,18,Brazil,785.0,British,4.0,3,0,28,dry,71.67,18.93,2.9,2.57,137.0
3,8,20,72,German,2,18,Brazil,785.0,British,0.0,8,0,29,dry,71.67,18.93,9.22,7.19,12.0
6,2,60,72,German,2,18,Brazil,785.0,Italian,6.0,2,0,28,dry,71.67,18.93,3.8,2.52,537.0
22,3,90,72,Austrian,2,18,Brazil,785.0,Italian,3.0,4,0,37,dry,71.67,18.93,3.0,2.0,0.0
20,5,80,72,French,2,18,Brazil,785.0,French,2.0,5,0,30,dry,71.67,18.93,11.66,9.87,0.0
1,12,10,71,British,2,18,Brazil,785.0,British,10.0,1,1,26,dry,71.67,18.93,8.22,6.22,106.0
15,19,0,71,Italian,2,18,Brazil,785.0,Swiss,1.0,6,0,33,dry,71.67,18.93,19.0,11.0,0.0
18,17,0,71,Italian,2,18,Brazil,785.0,Italian,0.0,9,0,22,dry,71.67,18.93,8.63,8.11,11.0
20,15,0,71,Japanese,2,18,Brazil,785.0,French,0.0,7,0,26,dry,71.67,18.93,19.4,11.36,0.0
21,16,0,15,Brazilian,2,18,Brazil,785.0,British,0.0,10,0,26,dry,71.67,18.93,15.82,9.29,0.0
1,3,100,71,Brazilian,2,18,Brazil,785.0,British,6.0,2,0,33,dry,82.33,22.6,1.75,1.5,0.0
27,10,60,71,British,2,18,Brazil,785.0,French,4.0,3,0,26,dry,82.33,22.6,11.88,6.78,0.0
3,1,0,29,French,2,18,Brazil,785.0,British,10.0,1,1,38,dry,82.33,22.6,1.0,,1.0
6,13,0,0,Austrian,2,18,Brazil,785.0,Italian,1.0,6,0,33,dry,82.33,22.6,6.27,5.26,14.0
18,20,0,28,Brazilian,2,18,Brazil,785.0,Italian,3.0,4,0,22,dry,82.33,22.6,16.59,8.82,0.0
29,18,20,69,British,2,18,Brazil,785.0,British,0.0,7,0,38,dry,82.33,22.6,18.0,9.0,0.0
15,7,0,52,Finnish,2,18,Brazil,785.0,Swiss,2.0,5,0,27,dry,82.33,22.6,13.33,7.4,0.0
1,4,80,71,Austrian,2,18,Brazil,785.0,British,0.0,19,0,31,rain,83.67,21.33,6.32,5.2,23.0
1,1,100,71,Brazilian,2,18,Brazil,785.0,British,10.0,1,1,31,rain,83.67,21.33,3.03,3.22,57.0
3,2,90,71,Italian,2,18,Brazil,785.0,British,0.0,14,0,36,rain,83.67,21.33,4.65,4.43,1.0
6,5,50,71,French,2,18,Brazil,785.0,Italian,0.0,12,0,26,rain,83.67,21.33,9.09,6.27,11.0
6,6,70,71,French,2,18,Brazil,785.0,Italian,6.0,2,0,36,rain,83.67,21.33,1.5,3.33,68.0
22,7,60,71,Brazilian,2,18,Brazil,785.0,Italian,4.0,3,0,38,rain,83.67,21.33,7.0,5.0,0.0
18,21,30,69,Italian,2,18,Brazil,785.0,Italian,0.0,24,0,23,rain,83.67,21.33,15.33,10.13,0.0
22,14,40,70,Brazilian,2,18,Brazil,785.0,Italian,0.0,15,0,32,rain,83.67,21.33,21.09,13.5,0.0
17,13,0,20,Italian,2,18,Brazil,785.0,Irish,0.0,31,0,31,rain,83.67,21.33,15.45,9.14,0.0
27,23,0,50,French,2,18,Brazil,785.0,French,0.0,29,0,27,rain,83.67,21.33,16.26,8.59,0.0
34,25,0,34,British,2,18,Brazil,785.0,British,0.0,22,0,24,rain,83.67,21.33,12.26,6.92,0.0
35,19,0,22,Finnish,2,18,Brazil,785.0,Italian,0.0,25,0,25,rain,83.67,21.33,14.75,8.38,0.0
3,3,0,59,British,2,18,Brazil,785.0,British,0.0,20,0,37,rain,83.67,21.33,2.05,1.46,88.0
25,9,0,19,Italian,2,18,Brazil,785.0,British,3.0,4,0,27,rain,83.67,21.33,12.67,7.5,0.0
39,24,0,0,Italian,2,18,Brazil,785.0,French,0.0,8,0,29,rain,83.67,21.33,18.0,8.0,0.0
18,20,0,47,Italian,2,18,Brazil,785.0,Italian,0.0,9,0,29,rain,83.67,21.33,17.67,9.17,0.0
25,16,0,12,Japanese,2,18,Brazil,785.0,British,2.0,5,0,38,rain,83.67,21.33,16.0,,0.0
41,15,0,16,Italian,2,18,Brazil,785.0,British,0.0,17,0,27,rain,83.67,21.33,10.92,8.33,0.0
17,10,0,63,Belgian,2,18,Brazil,785.0,Irish,0.0,10,0,28,rain,83.67,21.33,13.09,11.5,0.0
29,0,0,0,Italian,2,18,Brazil,785.0,British,0.0,16,0,34,rain,83.67,21.33,15.61,9.22,0.0
29,0,0,0,Italian,2,18,Brazil,785.0,British,0.0,27,0,27,rain,83.67,21.33,0.0,,0.0
32,0,0,0,British,2,18,Brazil,785.0,British,0.0,30,0,29,rain,83.67,21.33,0.0,,0.0
39,0,0,0,Swedish,2,18,Brazil,785.0,French,0.0,28,0,34,rain,83.67,21.33,0.0,,0.0
36,0,0,0,French,2,18,Brazil,785.0,Italian,0.0,33,0,32,rain,83.67,21.33,16.69,11.33,0.0
40,0,0,0,Italian,2,18,Brazil,785.0,Italian,0.0,7,0,27,rain,83.67,21.33,12.25,7.6,0.0
40,0,0,0,Belgian,2,18,Brazil,785.0,Italian,0.0,34,0,29,rain,83.67,21.33,4.14,10.0,0.0
42,0,0,0,Portuguese,2,18,Brazil,785.0,Italian,0.0,32,0,26,rain,83.67,21.33,0.0,,0.0
27,18,10,68,Belgian,2,18,Brazil,785.0,French,0.0,18,0,33,rain,83.67,21.33,15.96,9.73,0.0
32,22,20,68,Finnish,2,18,Brazil,785.0,British,0.0,13,0,22,rain,83.67,21.33,5.83,3.92,137.0
35,12,0,68,Italian,2,18,Brazil,785.0,Italian,0.0,23,0,29,rain,83.67,21.33,12.0,11.0,0.0
34,26,0,67,British,2,18,Brazil,785.0,British,0.0,11,0,31,rain,83.67,21.33,10.45,6.07,0.0
33,17,0,0,Japanese,2,18,Brazil,785.0,French,1.0,6,0,30,rain,83.67,21.33,14.17,9.25,0.0
33,11,0,33,French,2,18,Brazil,785.0,French,0.0,26,0,26,rain,83.67,21.33,18.0,10.36,0.0
41,8,0,9,Brazilian,2,18,Brazil,785.0,British,0.0,21,0,27,rain,83.67,21.33,19.82,11.5,0.0
1,2,90,71,Austrian,2,18,Brazil,785.0,British,0.0,18,0,30,dry,72.67,24.13,5.91,4.87,24.0
1,1,80,71,Brazilian,2,18,Brazil,785.0,British,9.0,1,1,30,dry,72.67,24.13,2.73,2.92,122.0
6,5,70,71,British,2,18,Brazil,785.0,Italian,0.0,17,0,36,dry,72.67,24.13,2.81,1.75,118.0
6,6,100,71,French,2,18,Brazil,785.0,Italian,0.0,22,0,35,dry,72.67,24.13,3.1,3.18,68.0
35,9,0,0,Italian,2,18,Brazil,785.0,Italian,0.0,21,0,30,dry,72.67,24.13,14.28,8.26,0.0
45,21,0,8,French,2,18,Brazil,785.0,Italian,0.0,20,0,31,dry,72.67,24.13,12.48,11.0,0.0
18,8,20,69,Italian,2,18,Brazil,785.0,Italian,0.0,7,0,28,dry,72.67,24.13,16.14,9.0,0.0
3,3,60,70,Belgian,2,18,Brazil,785.0,British,4.0,3,0,32,dry,72.67,24.13,16.35,9.59,0.0
22,13,50,70,Brazilian,2,18,Brazil,785.0,Italian,3.0,4,0,37,dry,72.67,24.13,8.35,5.42,11.0
25,7,40,70,French,2,18,Brazil,785.0,British,6.0,2,0,25,dry,72.67,24.13,8.82,6.07,11.0
25,19,30,70,Japanese,2,18,Brazil,785.0,British,1.0,6,0,37,dry,72.67,24.13,15.47,11.12,0.0
18,17,0,38,Italian,2,18,Brazil,785.0,Italian,0.0,15,0,28,dry,72.67,24.13,17.0,,0.0
